Segmento,Record Name,matches,Relation id
5,carlos pellegrini,7,1055
5,carlos rivera,5,1057
5,carlos troncoso,8,1058
5,carlos,7,1059
5,carlos,5,1060
5,carlos,8,1061
5,carlos,5,1062
5,carmen cortázar,6,1064
5,carmen,5,1066
5,carmen,5,1067
5,carmen,12,1068
5,carnifex,8,1069
5,carolina fuenzalida,8,1072
5,carolina misle,16,1075
5,carolina ramos,7,1077
5,carolina suarez,7,1078
5,carolina toha,9,1079
5,carolina,6,1080
5,carolina,7,1085
5,carolina,5,1086
5,carol,8,1088
5,carrete,5,1089
5,casa,6,1094
5,casa,5,1101
5,casa,5,1110
5,casa,5,1111
5,caso  roswellt,6,1124
5,casoni,19,1125
5,caso,11,1126
5,castres olympique,12,1127
5,castres,14,1128
5,catalina cortázar valdés,8,1130
5,catalina cortázar valdés,9,1131
5,catalina cortazar,5,1132
5,catalina cortazar,10,1133
5,catalina sierpe,8,1138
5,catalina,8,1140
5,catalina,14,1141
5,catalina,5,1142
5,catalina,5,1143
5,CATALUNYA,5,1144
5,cata,9,1146
5,cata,17,1147
5,cata,6,1148
5,cat,5,1151
5,caua sobieray,14,1152
5,caua,9,1154
5,cauquenes,17,1155
5,ca,18,1157
5,ccaa,18,1158
5,cc,8,1161
5,cebolla,8,1162
5,cecilia kenski,13,1163
5,celeste,7,1164
5,cerveza,5,1169
5,cesar,14,1171
5,ceuta,9,1172
5,ch aranguiz,6,1173
5,chambonea,6,1175
5,champiñon,5,1176
5,chancho seis,8,1178
5,chanchoman,22,1179
5,chao me voy,5,1180
5,chao,5,1188
5,Chaquican,7,1191
5,charlie,11,1192
5,chavez candanga,7,1194
5,chemin,14,1195
5,chequea,5,1196
5,Chicago Illinois,11,1197
5,chile el mejor,7,1200
5,chile el mejor,7,1201
5,chile lindo,7,1202
5,chileeee,7,1203
5,chilenos,7,1205
5,chile,11,1206
5,chile,11,1207
5,chile,11,1208
5,chile,5,1209
5,chile,11,1210
5,chile,13,1211
5,chile,13,1212
5,chile,11,1213
5,chile,14,1214
5,chile,15,1215
5,chile,12,1216
5,chile,6,1217
5,chile,15,1218
5,chile,7,1219
